"ID","File","GPSLongitude","GPSLatitude","Type","City","Place","Quality","Design"
"1860","IMG_20201221_111755.jpg",6.75970833333333,51.4298009444444,"Multi","Du","Green",2,"C"
"1861","IMG_20201221_111853.jpg",6.75929244444444,51.4293258055556,"Zit","Du","Street",-2,"B"
"1862","IMG_20201223_104455.jpg",6.75879788888889,51.4258733888889,"Pf","Du","Green",-2,"C"
"1863","IMG_20201223_104708.jpg",6.75537427777778,51.4255700833333,"Kizi","Du","Pave",2,"B"
"1864","IMG_20201223_110054.jpg",6.75475897222222,51.4223988888889,"Multi","Du","Pave",2,"B"
"1865","IMG_20201223_110323.jpg",6.75620847222222,51.4215535833333,"Blau","Du","Dirt",-2,"B"
"1866","IMG_20201223_110706.jpg",6.75807019444444,51.4205492777778,"Pf","Du","Dirt",1,"B"
"1867","IMG_20201223_110737.jpg",6.75864288888889,51.420346,"Mango","Du","Dirt",2,"C"
"1868","IMG_20201223_111841.jpg",6.76020475,51.4280116388889,"Blau","Du","Pave",-2,"B"
"1869","IMG_20201223_111942.jpg",6.76208386111111,51.4247950277778,"Pf","Du","Green",2,"C"
"1870","IMG_20201223_112225.jpg",6.76078069444444,51.4256805833333,"Pf","Du","Green",2,"C"
"1871","IMG_20201223_112810.jpg",6.76208386111111,51.4247950277778,"Pf","Du","Green",2,"C"
"1872","IMG_20201223_113541.jpg",6.76547125,51.4306481111111,"Pf","Du","Street",-2,"B"
"1873","IMG_20201223_121803.jpg",6.76117036111111,51.4278335555556,"Multi","Du","Street",-2,"B"
"1874","IMG_20201228_154914.jpg",6.75637788888889,51.4317235555556,"Zit","Du","Green",-1,"B"
"1875","IMG_20201228_155356.jpg",6.75892008333333,51.4298065833333,"Zit","Du","Street",-2,"B"
"1876","IMG_20201228_155930.jpg",6.76200458333333,51.4320473888889,"Wasser","Du","Trash",1,"B"
"1877","IMG_20201231_170615.jpg",6.75917419444444,51.4251050833333,"Ora","Du","Street",-2,"B"
"1878","IMG_20201231_170811.jpg",6.75918277777778,51.4237507777778,"Pf","Du","Street",-2,"B"
"1879","IMG_20201231_171402.jpg",6.76284677777778,51.4204026944444,"Zit","Du","Pave",2,"B"
"1880","IMG_20201231_214833.jpg",6.76651797222222,51.4258812222222,"Ora","Du","Green",1,"B"
"1881","IMG_20201231_215636.jpg",6.77285352777778,51.4290954166667,"Multi","Du","Pave",-1,"B"
"1882","IMG_20201224_105617.jpg",6.64389347222222,51.4384033888889,"Multi","Mo","Green",2,"B"
"1883","IMG_20210102_112804.jpg",6.75922369444444,51.4237731944444,"Pf","Du","Pave",-2,"B"
"1884","IMG_20210102_112932.jpg",6.76048213888889,51.4235678888889,"Zit","Du","Dirt",-1,"C"
"1885","IMG_20210102_113035_Bokeh.jpg",6.7609655,51.4228222777778,"Ora","Du","Pave",2,"B"
"1886","IMG_20210102_113203.jpg",6.76179269444444,51.4217681944444,"Blau","Du","Green",2,"B"
"1887","IMG_20210102_113235.jpg",6.76218344444444,51.4212716388889,"Pf","Du","Green",2,"C"
"1888","IMG_20210102_115642.jpg",6.76082727777778,51.4232294722222,"Zit","Du","Street",-2,"C"
"1889","IMG_20210102_120156.jpg",6.75875519444444,51.4266947222222,"Kiba","Du","Pave",2,"B"
"1890","IMG_20210102_120350.jpg",6.75959727777778,51.4280138055556,"Ora","Du","Street",-2,"C"
"1891","IMG_20210109_123405.jpg",6.76163538888889,51.4398910833333,"Mango","Du","Pave",2,"C"
"1892","IMG_20210111_064129.jpg",6.76829119444444,51.4309831944444,"Pf","Du","Pave",-2,"C"
"1893","IMG_20210112_064303.jpg",6.76736619444444,51.4306993888889,"Pf","Du","Green",2,"C"
"1894","IMG_20210112_064303.jpg",6.76736619444444,51.4306993888889,"Pf","Du","Green",1,"C"
"1895","IMG_20210112_121247.jpg",6.77788219444444,51.4244121944444,"Zit","Du","Dirt",-2,"C"
"1896","IMG_20210112_121504.jpg",6.77766708333333,51.4228586111111,"Zit","Du","Street",-2,"B"
"1897","IMG_20210112_122243.jpg",6.77788819444444,51.4235317777778,"Pf","Du","Dirt",-2,"B"
"1898","IMG_20210112_122309.jpg",6.77796147222222,51.4240055833333,"Multi","Du","Green",2,"B"
"1899","IMG_20210112_123005.jpg",6.77310719444444,51.4268486388889,"Pf","Du","Green",2,"B"
"1900","IMG_20210112_123019.jpg",6.77305627777778,51.4268486944444,"Multi","Du","Green",-1,"C"
"1901","IMG_20210112_123919.jpg",6.76449169444444,51.4276565833333,"Pf","Du","Green",-2,"C"
"1902","IMG_20210112_181906.jpg",6.76197247222222,51.4296172777778,"Zit","Du","Pave",-1,"B"
"1903","IMG_20210112_182444.jpg",6.76726791666667,51.4307726666667,"Him","Du","Green",1,"C"
"1904","IMG_20210112_182444.jpg",6.76726791666667,51.4307726666667,"Granat","Du","Green",1,"C"
"1905","IMG_20210113_081804.jpg",NA,NA,"Zit","Du","Green",1,"B"
"1906","IMG_20210113_102555.jpg",6.78472358333333,51.4325590833333,"Pf","Du","Train",1,"B"
"1907","IMG_20210114_102954.jpg",6.76176497222222,51.42929,"Pf","Du","Street",2,"C"
"1908","IMG_20210115_161039_Bokeh.jpg",6.687325,51.452753,"Pf","Du","House",2,"C"
"1909","IMG_20210115_161126.jpg",6.687325,51.452753,"Multi","Du","Pave",-2,"B"
"1910","IMG_20210116_114258.jpg",6.69476897222222,51.450344,"Zit","Du","Green",-1,"C"
"1911","IMG_20210118_172555.jpg",6.77665397222222,51.429875,"Ora","Du","Train",2,"B"
"1912","IMG_20210119_150621.jpg",6.790643,51.199342,"Pf","D","Pave",-2,"B"
"1913","IMG_20210120_161708.jpg",6.77038897222222,51.4304649722222,"Multi","Du","Green",-1,"B"
"1914","IMG_20210125_083654.jpg",6.76199497222222,51.427925,"Multi","Du","Pave",-1,"B"
"1915","IMG_20210125_091707.jpg",6.779281,51.431831,"Zit","Du","Pave",-2,"C"
"1916","IMG_20210125_191831.jpg",6.76136797222222,51.427951,"Kiba","Du","Trash",-2,"C"
"1917","IMG_20210128_063934.jpg",6.76190597222222,51.427951,"Kizi","Du","Pave",1,"C"
"1918","IMG_20210128_064212.jpg",6.76376197222222,51.42913,"Pf","Du","Utilitybox",2,"B"
"1919","IMG_20210128_141752.jpg",6.786722,51.214351,"Pf","D","Train",2,"B"
"1920","IMG_20210129_064440.jpg",6.76825597222222,51.430947,"Multi","Du","Green",2,"C"
"1921","IMG_20210129_152604.jpg",6.763866,51.4290909722222,"Pf","Du","Pave",2,"B"
"1922","IMG_20210129_152856.jpg",6.76394697222222,51.4290289722222,"Multi","Du","Pave",-1,"B"
"1923","IMG_20210129_154743.jpg",6.75915597222222,51.426388,"Energy","Du","Street",-2,"C"
"1924","IMG_20210129_155149.jpg",6.759153,51.424255,"Zit","Du","Street",-1,"B"
"1925","IMG_20210129_161950.jpg",6.75070897222222,51.4134269722222,"Zit","Du","Trash",1,"B"
"1926","IMG_20210129_170200.jpg",6.758961,51.4297619722222,"AOZ","Du","Green",2,"C"
"1927","IMG_20210129_170200.jpg",6.758961,51.4297619722222,"Wasser","Du","Green",2,"C"
"1928","IMG_20210130_140254.jpg",6.761783,51.427709,"Multi","Du","House",2,"B"
"1929","IMG_20210130_145245_Bokeh.jpg",6.75555,51.4258549722222,"Marsh","Du","Green",2,"C"
"1930","IMG_20210130_145645.jpg",6.760022,51.425654,"Pf","Du","Green",1,"C"
"1931","IMG_20210130_145752.jpg",6.76029997222222,51.426203,"AOZ","Du","Street",1,"B"
"1932","IMG_20210131_092426.jpg",6.686109,51.4523689722222,"Zit","Du","Street",-1,"C"
"1933","IMG_20210201_064213.jpg",6.763904,51.429113,"Pf","Du","Street",-2,"B"
"1934","IMG_20210201_163918.jpg",6.77747997222222,51.430267,"Zit","Du","Train",2,"B"
"1935","IMG_20210201_170322.jpg",6.759024,51.4301219722222,"Pf","Du","Pave",1,"B"
"1936","IMG_20210201_170327.jpg",6.759024,51.4301219722222,"Zit","Du","Green",-2,"C"
"1937","IMG_20210201_170333.jpg",6.759024,51.4301219722222,"Wald","Du","Dirt",-1,"B"
"1938","IMG_20210201_170333.jpg",6.759024,51.4301219722222,"Granat","Du","Dirt",-2,"B"
"1939","IMG_20210202_064246.jpg",6.76210297222222,51.427824,"Ora","Du","Pave",2,"B"
"1940","IMG_20210202_182351.jpg",6.762292,51.427877,"Multi","Du","Pave",-2,"B"
"1941","IMG_20210203_153532.jpg",6.761655,51.4277549722222,"Multi","Du","Street",-2,"B"
"1942","IMG_20210203_162009.jpg",6.76097,51.4279679722222,"Kiba","Du","Dirt",-1,"B"
"1943","IMG_20210206_102044.jpg",6.76423197222222,51.4292719722222,"Pf","Du","Pave",2,"B"
"1944","IMG_20210206_102117.jpg",6.764217,51.429267,"Zit","Du","Pave",2,"B"
"1945","IMG_20210206_102129.jpg",6.764217,51.429267,"Granat","Du","Pave",2,"B"
"1946","IMG_20210212_135931.jpg",6.79613497222222,51.1965069722222,"Kiba","D","Pave",1,"B"
"1947","IMG_20210213_120544.jpg",6.76433197222222,51.42934,"Zit","Du","Pave",-2,"B"
"1948","IMG_20210213_121144.jpg",6.76992997222222,51.430799,"Multi","Du","Pave",1,"B"
"1949","IMG_20210213_140431.jpg",6.76022,51.4279,"Pf","Du","Street",-1,"C"
"1950","IMG_20210214_110219.jpg",6.760663,51.4281679722222,"Ora","Du","Street",-2,"B"
"1951","IMG_20210216_153524.jpg",6.764331,51.429582,"Granat","Du","Street",-2,"B"
"1952","IMG_20210216_153551.jpg",6.764407,51.429223,"Pf","Du","Street",-2,"B"
"1953","IMG_20210219_143212.jpg",6.76455697222222,51.429487,"AOZ","Du","Green",2,"C"
"1954","IMG_20210221_104131.jpg",6.75898997222222,51.4294909722222,"Pf","Du","Street",-2,"C"
"1955","IMG_20210221_105638.jpg",6.75464997222222,51.4233189722222,"Ora","Du","Pave",-2,"B"
"1956","IMG_20210221_105729.jpg",6.75464997222222,51.4233189722222,"Blau","Du","Pave",2,"B"
"1957","IMG_20210221_110523.jpg",6.754035,51.417734,"Pf","Du","Street",-1,"B"
"1958","IMG_20210221_123126.jpg",6.76191,51.421289,"Pf","Du","Green",-1,"C"
"1959","IMG_20210221_123158.jpg",6.76185497222222,51.4214619722222,"Blau","Du","Green",2,"B"
"1960","IMG_20210221_123202.jpg",6.76185497222222,51.4214619722222,"Pf","Du","Green",2,"B"
"1961","IMG_20210221_123325.jpg",6.76128497222222,51.422612,"Pf","Du","Street",-1,"B"
"1962","IMG_20210221_123844.jpg",6.759439,51.4256049722222,"Multi","Du","Dirt",1,"C"
"1963","IMG_20210221_123849.jpg",6.75945997222222,51.425558,"Him","Du","Street",-2,"B"
"1964","IMG_20210221_124248.jpg",6.75883597222222,51.4271549722222,"Multi","Du","Pave",-1,"B"
"1965","IMG_20210222_064159.jpg",6.763891,51.429068,"Granat","Du","Street",-2,"B"
"1966","IMG_20210222_064615.jpg",6.768652,51.43057,"Granat","Du","Trash",-1,"B"
"1967","IMG_20210222_064818.jpg",6.769122,51.4305889722222,"Zit","Du","Pave",2,"B"
"1968","IMG_20210222_064849.jpg",6.771594,51.430213,"Granat","Du","Pave",2,"B"
"1969","IMG_20210223_182954.jpg",6.78001697222222,51.42963,"Ora","Du","Street",-2,"B"
"1970","IMG_20210223_190631.jpg",6.783958,51.4267559722222,"Ora","Du","Pave",-2,"B"
"1971","IMG_20210223_191823.jpg",6.77780297222222,51.427678,"Granat","Du","Green",2,"B"
"1972","IMG_20210224_134906.jpg",6.762037,51.4277159722222,"Multi","Du","Street",2,"C"
"1973","IMG_20210224_134929.jpg",6.762037,51.4277159722222,"Pf","Du","Pave",2,"B"
"1974","IMG_20210227_105926.jpg",6.76375497222222,51.428969,"Pf","Du","Dirt",2,"C"
"1975","IMG_20210227_110258.jpg",6.768821,51.4306219722222,"Zit","Du","Green",2,"B"
"1976","IMG_20210227_110258.jpg",6.768821,51.4306219722222,"Zit","Du","Green",2,"B"
"1977","IMG_20210227_110258.jpg",6.768821,51.4306219722222,"Multi","Du","Green",2,"B"
"1978","IMG_20210227_110545.jpg",6.77155897222222,51.4302759722222,"Pf","Du","Pave",-2,"B"
"1979","IMG_20210227_112853.jpg",6.767838,51.4304279722222,"Pf","Du","Green",1,"B"
"1980","IMG_20210227_113623.jpg",6.76102197222222,51.4279909722222,"Granat","Du","Pave",-1,"C"
"1981","IMG_20210228_145206.jpg",6.780869,51.4678919722222,"Zit","Du","Street",-2,"C"
"1982","IMG_20210228_145408.jpg",6.78222197222222,51.4677369722222,"Pf","Du","Green",1,"B"
"1983","IMG_20210228_182308.jpg",6.758307,51.430689,"Kiba","Du","Pave",1,"B"
"1984","IMG_20210228_184139.jpg",6.764903,51.429611,"Pf","Du","Green",2,"C"
"1985","IMG_20210228_184347.jpg",6.766021,51.4310729722222,"Kiba","Du","Green",2,"C"
"1986","IMG_20210228_184357.jpg",6.76886897222222,51.430588,"Zit","Du","Green",-1,"B"
"1987","IMG_20210228_184609.jpg",6.771931,51.4305469722222,"Pf","Du","Pave",-2,"B"
"1988","IMG_20210301_164124.jpg",6.784983,51.212406,"Wasser","Du","Pave",2,"B"
"1989","IMG_20210302_154204_Bokeh.jpg",6.772278,51.4300229722222,"Wasser","Du","Green",2,"B"
"1990","IMG_20210303_151424.jpg",6.76494297222222,51.43007,"Ora","Du","Pave",-2,"B"
"1991","IMG_20210303_151432.jpg",6.765295,51.430112,"Wasser","Du","Green",2,"B"
"1992","IMG_20210305_203631.jpg",6.76508297222222,51.430056,"Wasser","Du","Green",2,"B"
"1993","IMG_20210306_101021.jpg",6.758904,51.4286079722222,"Pf","Du","Green",2,"C"
"1994","IMG_20210306_101027.jpg",6.758904,51.4286079722222,"Pf","Du","Green",-2,"B"
"1995","IMG_20210306_101055.jpg",6.75883597222222,51.4286549722222,"Pf","Du","Green",2,"B"
"1996","IMG_20210306_101119.jpg",6.75888697222222,51.4286809722222,"Granat","Du","Green",2,"B"
"1997","IMG_20210306_101144.jpg",6.75887397222222,51.4291839722222,"Wasser","Du","Green",2,"B"
"1998","IMG_20210306_101144.jpg",6.75887397222222,51.4291839722222,"Multi","Du","Green",2,"B"
"1999","IMG_20210306_101451.jpg",6.757367,51.430306,"Pf","Du","Green",1,"C"
"2000","IMG_20210306_110358.jpg",6.739644,51.4413789722222,"Zit","Du","Green",2,"B"
"2001","IMG_20210306_111905.jpg",6.751385,51.440933,"Pf","Du","Trash",1,"C"
"2002","IMG_20210306_111919.jpg",6.752378,51.4408409722222,"Zit","Du","Trash",1,"C"
"2003","IMG_20210306_112846.jpg",6.75850597222222,51.4353979722222,"Zit","Du","Pave",1,"B"
"2004","IMG_20210306_120550.jpg",6.758702,51.430047,"Pf","Du","Pave",-2,"B"
"2005","IMG_20210307_141210.jpg",6.763917,51.42911,"Pf","Du","Green",-1,"C"
"2006","IMG_20210307_144808.jpg",6.762241,51.42797,"Pf","Du","Pave",1,"C"
"2007","IMG_20210308_070243.jpg",6.77174,51.4301409722222,"AOZ","Du","Pave",2,"B"
"2008","IMG_20210308_070256.jpg",6.771676,51.430173,"Pf","Du","Pave",2,"B"
"2009","IMG_20210308_071034.jpg",6.77597497222222,51.429586,"Pf","Du","Train",2,"B"
"2010","IMG_20210308_131921.jpg",6.76866797222222,51.430469,"Multi","Du","Green",2,"C"
"2011","IMG_20210309_070040.jpg",6.76265597222222,51.4282699722222,"AOZ","Du","Green",2,"C"
"2012","IMG_20210309_070306.jpg",6.768964,51.430598,"Pf","Du","Dirt",1,"B"
"2013","IMG_20210309_070531.jpg",6.77195,51.430011,"Wasser","Du","Pave",1,"B"
"2014","IMG_20210309_124657.jpg",6.791139,51.199305,"Pf","Du","Pave",-2,"B"
"2015","IMG_20210311_070229.jpg",6.76068697222222,51.4281849722222,"Him","Du","Pave",2,"B"
"2016","IMG_20210311_150734.jpg",6.77346397222222,51.4301919722222,"Granat","Du","Green",1,"B"
"2017","IMG_20210311_151909.jpg",6.762068,51.4280609722222,"Multi","Du","Pave",-1,"C"
"2018","IMG_20210312_105323.jpg",6.762556,51.4282579722222,"Multi","Du","Street",-2,"C"
"2019","IMG_20210313_211345.jpg",6.768931,51.430875,"Him","Du","Street",-2,"C"
"2020","IMG_20210314_005245.jpg",6.759234,51.4256489722222,"Multi","Du","Green",2,"B"
"2021","IMG_20210315_064326.jpg",6.763359,51.428586,"Pf","Du","Street",-2,"B"
"2022","IMG_20210315_155326.jpg",6.76479797222222,51.429639,"Multi","Du","Green",-1,"B"
"2023","IMG_20210316_063559.jpg",6.761783,51.4278779722222,"Zit","Du","House",2,"C"
"2024","IMG_20210316_063652.jpg",6.76243,51.428043,"Multi","Du","Street",-2,"C"
"2025","IMG_20210316_063828.jpg",6.76381397222222,51.4291729722222,"Pf","Du","Pave",2,"B"
"2026","IMG_20210317_063701.jpg",6.76218097222222,51.427877,"Zit","Du","House",-2,"C"
"2027","IMG_20210319_064319.jpg",6.76757397222222,51.4308649722222,"Kizi","Du","Green",2,"C"
"2028","IMG_20210319_175415.jpg",6.76134697222222,51.422569,"Pf","Du","Street",-1,"B"
"2029","IMG_20210320_123500.jpg",6.68637297222222,51.4522989722222,"Pf","Du","Street",-2,"B"
"2030","IMG_20210320_144840.jpg",6.758999,51.4286969722222,"Him","Du","Pave",-2,"B"
"2031","IMG_20210320_145132.jpg",6.75724297222222,51.4304479722222,"Pf","Du","Dirt",-1,"C"
"2032","IMG_20210320_145646.jpg",6.75804397222222,51.4323279722222,"Pf","Du","Green",2,"C"
"2033","IMG_20210320_145655.jpg",6.75804397222222,51.4323279722222,"Blau","Du","Dirt",1,"B"
"2034","IMG_20210320_145904.jpg",6.75858797222222,51.4324489722222,"Ora","Du","Pave",2,"B"
"2035","IMG_20210320_153947.jpg",6.75891297222222,51.4297139722222,"Ora","Du","Street",-1,"C"
"2036","IMG_20210320_154006.jpg",6.75895297222222,51.4296489722222,"Zit","Du","Green",2,"C"
"2037","IMG_20210320_154127.jpg",6.759616,51.4287029722222,"Mango","Du","Street",-2,"C"
"2038","IMG_20210320_154139.jpg",6.759616,51.4287029722222,"Zit","Du","Pave",-2,"B"
"2039","IMG_20210322_064655.jpg",6.7644,51.429369,"Multi","Du","Green",2,"B"
"2040","IMG_20210324_070039.jpg",6.76352797222222,51.4288659722222,"Kizi","Du","Street",2,"B"
"2041","IMG_20210325_071107.jpg",6.762137,51.4277879722222,"Ora","Du","Pave",2,"B"
"2042","IMG_20210325_071824.jpg",6.76889597222222,51.4304529722222,"Zit","Du","Street",2,"C"
"2043","IMG_20210326_073827.jpg",6.789283,51.198435,"Multi","D","Trash",2,"B"
"2044","IMG_20210326_073827.jpg",6.789283,51.198435,"Multi","D","Trash",-1,"B"
"2045","IMG_20210326_191051.jpg",6.770921,51.4304289722222,"Kizi","Du","Pave",1,"B"
"2046","IMG_20210327_134907.jpg",6.760372,51.4268149722222,"Pf","Du","Vehicle",2,"C"
"2047","IMG_20210327_134907.jpg",6.760372,51.4268149722222,"Zit","Du","Vehicle",2,"C"
"2048","IMG_20210327_135958.jpg",6.75663297222222,51.4239359722222,"Pf","Du","Pave",2,"C"
"2049","IMG_20210327_141628.jpg",6.75376597222222,51.4174119722222,"Energy","Du","Pave",-2,"C"
"2050","IMG_20210327_141702.jpg",6.75383697222222,51.4174429722222,"Pf","Du","Pave",-2,"B"
"2051","IMG_20210327_141709.jpg",6.75383697222222,51.4174429722222,"Pf","Du","Pave",-2,"B"
"2052","IMG_20210327_144203.jpg",6.755231,51.417816,"Multi","Du","Pave",-2,"B"
"2053","IMG_20210327_144512.jpg",6.755239,51.4178459722222,"Pf","Du","Pave",-2,"B"
"2054","IMG_20210327_144522.jpg",6.75759897222222,51.4182339722222,"Wasser","Du","Pave",-2,"B"
"2055","IMG_20210327_145330.jpg",6.759381,51.421596,"Zit","Du","Green",1,"C"
"2056","IMG_20210327_150738.jpg",6.760784,51.425767,"Pf","Du","Green",2,"B"
"2057","IMG_20210327_151058.jpg",6.76023397222222,51.4271359722222,"Zit","Du","Green",-2,"B"
"2058","IMG_20210328_120922.jpg",6.76926997222222,51.429191,"Multi","Du","Street",-1,"C"
"2059","IMG_20210328_121130.jpg",6.76790497222222,51.4284079722222,"Pf","Du","Green",2,"C"
"2060","IMG_20210329_183112.jpg",6.792981,51.2215589722222,"Ora","D","Pave",-1,"B"
"2061","IMG_20210329_193151.jpg",6.78233597222222,51.2177999722222,"Pf","D","Street",-2,"B"
"2062","IMG_20210329_201142.jpg",6.783112,51.209507,"Him","D","Trash",2,"B"
"2063","IMG_20210330_085308.jpg",6.76561897222222,51.43083,"Zit","Du","Green",2,"C"
"2064","IMG_20210331_111911.jpg",6.770608,51.430641,"Zit","Du","Pave",-2,"C"
"2065","IMG_20210331_113506.jpg",6.77562597222222,51.4300939722222,"Wasser","Du","Train",2,"B"
"2066","IMG_20210331_150826.jpg",6.764191,51.427562,"Wasser","Du","Street",2,"B"
"2067","IMG_20210331_184627.jpg",6.76183797222222,51.4278309722222,"Zit","Du","House",2,"B"
"2068","IMG_20210331_185355.jpg",6.76890297222222,51.430573,"Ora","Du","Green",2,"B"
"2069","IMG_20210331_195926.jpg",6.77130297222222,51.2249529722222,"Pf","D","Pave",2,"C"
"2070","IMG_20210331_201226.jpg",6.771803,51.225726,"Zit","D","Pave",2,"B"
"2071","IMG_20210331_201320.jpg",6.77184997222222,51.2257829722222,"Ora","D","Pave",-1,"B"
"2072","IMG_20210331_201518.jpg",NA,NA,"Pf","D","House",2,"B"
"2073","IMG_20210331_202037.jpg",6.774032,51.224643,"Zit","D","Pave",2,"B"
"2074","IMG_20210331_203129.jpg",NA,NA,"Ora","D","House",2,"B"
"2075","IMG_20210331_203424.jpg",6.77006697222222,51.2245339722222,"Zit","D","Pave",-1,"C"
"2076","IMG_20210331_203630.jpg",6.770317,51.2249809722222,"Pf","D","House",2,"B"
"2077","IMG_20210331_203657.jpg",6.770336,51.225023,"Pf","D","Pave",1,"B"
"2078","IMG_20210331_203747.jpg",6.77043397222222,51.2254099722222,"Pf","D","Pave",-1,"B"
"2079","IMG_20210331_203955.jpg",6.77230297222222,51.2259749722222,"Pf","D","House",2,"B"
"2080","IMG_20210331_203955.jpg",6.77230297222222,51.2259749722222,"Multi","D","House",2,"B"
"2081","IMG_20210401_085746.jpg",6.77519397222222,51.4323339722222,"Multi","Du","Green",2,"C"
"2082","IMG_20210401_091955.jpg",6.76193697222222,51.4278729722222,"Pf","Du","House",2,"C"
"2083","IMG_20210401_091955.jpg",6.76193697222222,51.4278729722222,"Zit","Du","House",2,"B"
"2084","IMG_20210401_143455.jpg",6.75991097222222,51.42839,"Pf","Du","Dirt",-2,"B"
"2085","IMG_20210401_144217.jpg",6.757683,51.432971,"Zit","Du","Pave",-2,"C"
"2086","IMG_20210401_144300.jpg",6.75742497222222,51.433391,"Zit","Du","House",2,"C"
"2087","IMG_20210401_151317.jpg",6.76620297222222,51.4354749722222,"Wasser","Du","Green",-1,"B"
"2088","IMG_20210401_152553.jpg",6.75895897222222,51.430574,"Pf","Du","Pave",-1,"B"
"2089","IMG_20210403_131723.jpg",6.758708,51.4304229722222,"Pf","Du","Pave",-1,"B"
"2090","IMG_20210404_141005.jpg",6.76248297222222,51.4278809722222,"Pf","Du","Pave",2,"B"
"2091","IMG_20210405_124603.jpg",6.764713,51.438388,"Pf","Du","Pave",-2,"C"
"2092","IMG_20210405_131852.jpg",6.757919,51.432907,"Pf","Du","Pave",-2,"C"
"2093","IMG_20210406_142836.jpg",6.79283997222222,51.2210159722222,"Energy","D","Train",2,"C"
"2094","IMG_20210406_142846.jpg",6.79283997222222,51.2210159722222,"Kiba","D","Pave",2,"B"
"2095","IMG_20210407_064001.jpg",6.76145997222222,51.427821,"Granat","Du","Street",-2,"B"
"2096","IMG_20210409_064019.jpg",6.76183797222222,51.4278679722222,"Multi","Du","Street",2,"B"
"2097","IMG_20210409_064019.jpg",6.76183797222222,51.4278679722222,"Multi","Du","Street",2,"B"
"2098","IMG_20210409_064724.jpg",6.76886397222222,51.4307069722222,"Mango","Du","Green",1,"C"
"2099","IMG_20210409_173044.jpg",6.763281,51.4286159722222,"Multi","Du","Pave",-2,"B"
"2100","IMG_20210410_184321.jpg",6.76892697222222,51.4306979722222,"Zit","Du","Green",2,"C"
"2101","IMG_20210410_184338.jpg",6.76892697222222,51.4306979722222,"AOZ","Du","Street",-2,"B"
"2102","IMG_20210412_151659.jpg",6.76217297222222,51.427886,"Multi","Du","Street",-2,"B"
"2103","IMG_20210412_151738.jpg",6.76217297222222,51.427886,"Wald","Du","Pave",2,"B"
"2104","IMG_20210412_162037.jpg",6.77174197222222,51.4301669722222,"Multi","Du","Pave",1,"B"
"2105","IMG_20210413_171139.jpg",6.76074997222222,51.425752,"AOZ","Du","Green",1,"C"
"2106","IMG_20210413_171614.jpg",6.75960697222222,51.423796,"Pf","Du","Pave",2,"B"
"2107","IMG_20210413_171719.jpg",6.75914197222222,51.423738,"Zit","Du","Dirt",-2,"C"
"2108","IMG_20210413_172930.jpg",6.759267,51.425561,"Multi","Du","Green",1,"B"
"2109","IMG_20210413_173111.jpg",6.75900197222222,51.4264739722222,"Pf","Du","Street",-2,"B"
"2110","IMG_20210413_173206.jpg",6.75904097222222,51.4263559722222,"Energy","Du","Street",-2,"C"
"2111","IMG_20210413_173702.jpg",6.76047497222222,51.42801,"Wald","Du","Street",-2,"B"
"2112","IMG_20210413_173754.jpg",6.76047497222222,51.42801,"Multi","Du","House",1,"B"
"2113","IMG_20210413_173845.jpg",6.76197597222222,51.4278019722222,"Pf","Du","Pave",2,"B"
"2114","IMG_20210414_201920.jpg",6.76172097222222,51.427885,"Ora","Du","Pave",1,"B"
"2115","IMG_20210415_084902.jpg",6.772406,51.4301239722222,"Pf","Du","Green",2,"C"
"2116","IMG_20210417_101936.jpg",6.76322297222222,51.4312279722222,"Wasser","Du","House",-1,"B"
"2117","IMG_20210418_114457.jpg",6.758168,51.4340359722222,"AOZ","Du","Street",2,"B"
"2118","IMG_20210418_114538.jpg",6.758168,51.4340359722222,"Pf","Du","Pave",-2,"B"
"2119","IMG_20210418_124740.jpg",6.77223197222222,51.4373179722222,"Pf","Du","Pave",-2,"B"
"2120","IMG_20210418_133357.jpg",6.75902797222222,51.431947,"Wasser","Du","Green",2,"B"
"2121","IMG_20210419_105112.jpg",6.760703,51.4277599722222,"Pf","Du","Pave",2,"B"
"2122","IMG_20210419_105112.jpg",6.760703,51.4277599722222,"Zit","Du","Pave",2,"B"
"2123","IMG_20210420_162536.jpg",6.76093897222222,51.4280279722222,"Wald","Du","House",2,"C"
"2124","IMG_20210421_064623.jpg",6.761084,51.4280249722222,"Wasser","Du","House",2,"B"
"2125","IMG_20210422_063321.jpg",6.761936,51.427824,"Wasser","Du","Pave",-2,"B"
"2126","IMG_20210423_064130.jpg",6.76675297222222,51.430604,"Multi","Du","House",1,"C"
"2127","IMG_20210423_131043.jpg",6.76109997222222,51.4278989722222,"Pf","Du","House",2,"B"
"2128","IMG_20210423_190641.jpg",6.76220597222222,51.4277519722222,"Zit","Du","Pave",2,"B"
"2129","IMG_20210425_104313.jpg",6.76965897222222,51.430621,"Kiba","Du","Street",-1,"B"
"2130","IMG_20210425_113208.jpg",6.68325,51.4498099722222,"Multi","Du","Green",2,"C"
"2131","IMG_20210425_113442.jpg",6.68487,51.451242,"Multi","Du","Green",2,"C"
"2132","IMG_20210425_113643.jpg",6.686674,51.4524609722222,"Zit","Du","Dirt",1,"B"
"2133","IMG_20210425_113702.jpg",6.68683697222222,51.452649,"Granat","Du","Green",2,"C"
"2134","IMG_20210425_140558.jpg",6.687712,51.4528859722222,"Pf","Du","Green",1,"C"
"2135","IMG_20210426_064440.jpg",6.76936697222222,51.4307259722222,"Multi","Du","Pave",2,"B"
